Impact Score'!FB5=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TB,,,,,,,Malaria (p.falc),,,,,,,,,,,,,,,,Malaria (p.vivax),,,,,,,,,,Malaria,HIV,,,,,,,,,,,,,RoundWorm,,,Hookworm,,Whipworm,,,,,,Worms,Schistosomiasis,,LF,,,,Total,,,TB,,,,,,,Malaria (p.falc),,,,,,,,,,,,,,,,,,,Malaria (p.vivax),,,,,,,,,,Malaria,HIV,,,,,,,,,,,RoundWorm,,,Hookworm,,Whipworm,,,,,,Worms,Schistomasis,,Onchocerciasis,,LF,,,,Total
Nicaragua,523.82,"17,463.15",3.46,0.54,4.62,2.24,"17,997.83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.63,4.68,176.64,0.47,11.12,156.21,13.5,5.52,7.02,56.46,23.47,0.28,687.99,"1,543.48","1,447.17",-,154.77,8.85,49.53,107.25,-,"2,990.65",163.62,156.78,"3,311.05",-,-,-,-,-,-,"21,996.87",,Nicaragua,0,0,0,0,0,0.61,0.61,0,0,0,0,0,0,0,0,0,0,0,9.82,0,0,0,0,0,0,9.82,54.33,0,0,0,0,0,0,0,0,54.33,64.15,0,0,0,0,0,0,0,0,0,0,0,0,"1,500.46",0,0,149.66,0,20.3,0,"1,500.46",149.66,20.3,"1,670.41",0,0,0,0,0,0,0,0,"1,735.17"
Niger,"16,931.74","273,903.77",24.93,3.86,36.19,235.1,"291,135.59","206,209.88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"206,209.88",0,0,0,0,0,0,0,0,0,0,"206,209.88","3,229.34",32.28,"1,359.74",26.17,"1,407.24","1,338.29",207.26,100.01,"2,258.63",670.97,0,0,"10,629.95",-,-,-,-,-,-,-,-,-,-,-,-,"9,168.59","9,168.59",-,-,"2,126.81","2,126.81","725,480.71",,Niger,69.9,442.2,53.74,8.32,179.1,4.25,757.51,"1,752,548.94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,752,548.94",0,0,0,0,0,0,0,0,0,0,"1,752,548.94",0,0,0,0,0,0,0,0,0,0,0,"8,557.65",0,0,0,0,0,0,0,"8,557.65",0,0,"8,557.65","6,527.87","6,527.87",0,0,0,0,665.81,665.81,"1,769,057.78"
Nigeria,"419,524.18","1,855,136.45",7,1.08,10.63,439.65,"2,275,118.99","785,386.56",0,0,0,"785,386.56",0,0,0,0,0,0,0,0,0,0,"1,570,773.11",0,0,0,0,0,0,0,0,0,0,"1,570,773.11","129,953.20","1,959.18","54,392.20","1,084.16","56,925.97","53,653.40","8,082.44","4,558.47","89,942.32","26,138.09",0,0,"426,689.44",-,-,-,-,-,-,-,-,-,-,-,-,"7,901.96","7,901.96",-,-,"2,784.94","2,784.94","5,854,041.57",,Nigeria,"3,125.81","19,773.31","3,767.95",583.35,"5,551.10",174.66,"32,976.17","6,680,143.55",0,0,0,0,"6,680,143.55",0,0,0,0,0,0,0,0,0,0,0,0,"13,360,287.10",0,0,0,0,0,0,0,0,0,0,"13,360,287.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"248,946.92","248,946.92",0,0,"9,535.38","9,535.38","13,651,745.57"
Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Niue,"7,902.62","49,990.59",0,0,0,306.75,"58,199.96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58,199.96"
Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,93.46,906.56,1.61,0.25,2.89,0.09,"1,004.85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.06,0.15,0.01,0.22,0.14,0,0.05,0.23,0,0,0,1.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,006.13",,Norway,0.7,4.42,0,0,0,0.03,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15
Oman,24.04,"2,691.71",0.16,0.03,0.85,2.07,"2,718.86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355043398,0,0,0,0,0,0,0,0,0.355043398,0.36,26.27,0.13,11.14,0.2,11.4,10.87,1.72,0.7,18.59,5.58,0,0,86.59,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,"2,805.81",,Oman,6.29,39.78,2.85,0.44,3.48,0.12,52.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.96
Pakistan,"8,379.40","2,713,282.70",135.95,21.05,216.08,"1,797.67","2,723,832.84",0,"4,842.09",0,0,0,0,0,0,0,0,0,0,0,0,0,"4,842.09",0,0,0,0,0,0,0,0,0,0,"4,842.09",113.64,1.03,47.7,0.95,49.32,47.93,7.59,3.53,79.24,24.4,0,0,375.34,43.56,46.14,-,2.75,1.39,0.01,0.02,-,89.7,4.14,0.03,93.87,-,-,-,-,-,-,"2,733,986.22",,Pakistan,11.19,70.77,49.02,7.59,94.37,2.66,235.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"53,903.98",0,0,0,0,0,0,0,0,"53,903.98","53,903.98",0,0,0,0,0,0,0,0,0,0,0,0,"145,745.37",0,0,"5,653.45",0,4.45,0,"145,745.37","5,653.45",4.45,"151,403.27",0,0,0,0,0,0,0,0,"205,542.84"
Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Palau,"22,102.95","139,819.28",0,0,0,857.94,"162,780.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"162,780.17"
Panama,910.42,"7,247.02",2.7,0.42,3.71,6.5,"8,170.77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.59,1.96,67.41,0.27,4.67,58.55,5.58,2.42,3.21,23.36,9.74,0.16,267.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,438.69",,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.92,0,0,0,0,0,0,0,0,40.92,40.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.92
Papua New Guinea,"9,867.03","122,405.32",0,0,0,103.68,"132,376.03",283.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.14,0,0,0,0,0,0,0,0,0,0,283.14,"2,467.10",27.63,"1,042.71",19.31,"1,080.11","1,000.53",150.75,76.36,"1,731.67",492.13,0,0,"8,088.32",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.19,-,4.19,"141,034.82",,Papua New Guinea,0,0,140.83,21.8,197.46,6.35,366.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.09,0,70.09,436.53
Paraguay,"1,734.40","11,749.35",1.45,0.22,1.84,7.93,"13,495.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170748148,0,0,0,0,0,0,0,0,0.170748148,0.17,603.65,12.34,458.29,2.67,29.35,393.24,35.29,16.66,24.24,147.71,61.5,1.58,"1,786.53",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"15,281.89",,Paraguay,196.21,"1,241.16",27.17,4.21,282.71,5.54,"1,756.99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,756.99"
Peru,"7,217.24","106,525.90",196.84,30.47,283.42,88.72,"114,342.60",0,0,0,11.18,0,0,0,0,0,0,0,0,0,0,0,11.18,9.16409465,0,0,0,0,0,0,0,0,9.16409465,20.34,75.21,0,80.71,5.5,0,35.91,0,7.87,21.03,0,0,3.26,229.49,-,-,-,31.16,5.67,21.58,34.5,-,-,36.83,56.08,92.91,-,-,-,-,-,-,"114,696.52",,Peru,103.94,657.5,5.1,0.79,6.44,0.38,774.14,0,0,0,0,0,0,108.99,0,0,0,0,0,0,0,0,0,0,0,108.99,200.19,0,0,0,0,0,0,0,0,200.19,309.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,083.33"
Philippines,"1,128.82","1,335,146.70",101.34,15.69,149.82,"1,015.35","1,337,557.72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.5,0.72,84.07,1.5,85.7,81.1,12.82,4.97,140.5,41.78,0,0,650.66,-,-,-,-,-,-,-,-,-,-,-,-,763.25,763.25,-,"1,350.10",-,"1,350.10","1,340,321.73",,Philippines,700.89,"4,433.71",155.44,24.07,218.43,96.47,"5,629.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,253.56",0,"1,253.56","6,882.57"
Poland,"29,820.41",0,9.27,1.44,11.55,1.38,"29,844.06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.37,0.07,12.04,0.22,12.26,11.87,1.92,0.71,20.12,6.21,0,0,93.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"29,937.84",,Poland,"9,288.03","58,754.39","2,313.07",358.1,"4,598.33",215.96,"75,527.86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"75,527.86"
Portugal,"1,461.14","9,904.47",6.76,1.05,8.72,0.48,"11,382.62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0.35,0.94,0.03,1.31,0.85,0,0.33,1.38,0,0,0,7.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"11,390.37",,Portugal,197.68,"1,250.48",15.86,2.46,19.78,0.84,"1,487.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,487.11"
Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Puerto Rico,58.41,369.51,9.24,1.43,12.63,0.41,451.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.64
Qatar,0,"2,074.80",0.46,0.07,1.57,0.08,"2,076.98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.57813413,0,0,0,0,0,0,0,0,46.57813413,46.58,2.33,0.01,0.98,0.02,1.01,0.97,0.15,0.06,1.64,0.5,0,0,7.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,131.23",,Qatar,6.06,38.35,0,0,0,0.24,44.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.65
Republic of Korea,"12,609.58","122,317.81",0,0,0,34.12,"134,961.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.19,0.34,64.19,1.18,65.33,63.19,10.22,3.76,107.33,33.08,0,0,499.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"135,461.31",,Republic of Korea,5.19,32.83,0,0,0,0.09,38.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.11
Republic of Moldova,744.24,"17,106.19",154.39,23.9,386.27,40.76,"18,455.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.14,1.75,145.83,2.77,149.43,144.82,23.21,9.47,243.21,74.94,0,0,"1,140.58",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"19,596.33",,Republic of Moldova,"1,460.36","9,238.00",563.54,87.25,698.96,53.48,"12,101.58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,101.58"
Romania,"2,006.83","91,635.13",110.85,17.16,162.62,22.11,"93,954.69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.85,0.59,67.31,1.18,68.58,64.35,10.1,3.93,112.5,33.01,0,0,519.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"94,474.10",,Romania,57.6,364.34,42.28,6.55,376.24,31.31,878.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.31
Russia,"29,498.40","953,727.03",0,0,0,755.75,"983,981.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,958.16",8.8,"1,677.26",31.36,"1,707.85","1,667.53",271.67,99.85,"2,803.87",876.87,0,0,"13,103.22",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"997,084.40",,Russia,419.45,"2,653.35",155.45,24.07,215.93,13.89,"3,482.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,482.14"
Rwanda,"43,171.63","134,173.88",93.76,14.52,158.77,102.06,"177,714.61","72,351.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,351.18",0,0,0,0,0,0,0,0,0,0,"72,351.18","4,109.04",99.14,"1,724.18",32.55,"1,833.28","1,595.51",214.05,164.04,"2,835.24",707.04,0,0,"13,314.08","6,064.48",-,-,"17,145.66","7,405.20",83.65,161.89,-,"6,064.48","24,550.86",245.54,"30,860.88",,-,-,-,-,-,"366,591.94",,Rwanda,"5,223.83","33,045.02",0,0,0,0,"38,268.85","87,090.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"87,090.80",0,0,0,0,0,0,0,0,0,0,"87,090.80",0,0,0,0,0,0,0,0,0,0,0,"15,064.98",0,0,0,0,47.57,0,0,"15,064.98",0,47.57,"15,112.55",0,0,0,0,0,0,0,0,"140,472.20"
Saint Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Saint Kitts and Nevis,"1,401.75","8,867.22",0,0,0,0,"10,268.97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,268.97"
Saint Lucia,0,287.82,0,0,0,0.22,288.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.58,0.72,35.43,0.58,1.72,27.88,2.09,1.59,3.16,8.73,3.63,0.35,129.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,417.49,,Saint Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,19.5,65.95,0,0,0,0.07,85.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1.4,61.77,0.69,3.33,50.89,4.05,2.46,4.35,16.92,7.03,0.41,231.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,316.83,,Saint Vincent and the Grenadines,2.19,13.86,0,0,0,0.09,16.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13
Samoa,0,347.29,0,0,0,0.26,347.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,347.56,,Samoa,1.15,7.31,0,0,0,0.04,8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51
San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,San Marino,1.83,11.55,0,0,0,0.07,13.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.45
Sao Tome and Principe,46.71,515.6,0,0,0,0.44,562.75,0,0,0,0,268.59,0,0,0,0,0,0,0,0,0,0,268.59,431.6397223,0,0,0,0,0,0,0,0,431.6397223,700.23,4.44,0.04,1.87,0.04,1.93,1.86,0.29,0.14,3.1,0.94,0,0,14.64,28.7,48.12,-,21.5,15.73,1.57,2.65,-,76.81,37.22,4.22,118.26,,-,-,-,-,-,"1,664.46",,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,427.29,0,0,0,0,0,0,0,0,0,0,0,0,427.29,0,0,0,0,0,0,0,0,0,0,427.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.29
Saudi Arabia,635.69,"38,304.53",0,0,0,29.75,"38,969.96",0,31.98,0,0,0,0,0,0,0,0,0,0,0,0,0,31.98,0,0,0,0,0,0,0,0,0,0,31.98,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"39,033.92",,Saudi Arabia,8.56,54.14,0,0,0,0.22,62.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.93
Senegal,"10,766.51","145,641.33",4.38,0.68,6.45,71.18,"156,490.53","11,399.85",0,0,0,"11,507.03",0,0,0,0,0,0,0,0,0,0,"22,906.88",0,0,0,0,0,0,0,0,0,0,"22,906.88",342.72,50.63,123.68,4.52,172.96,116.45,0,47.44,177.22,0.3,0,0,"1,035.91",20.31,26.26,-,65.78,55.33,2.86,4.33,-,46.57,121.11,7.19,174.87,"2,254.49","2,254.49",-,-,-,-,"205,769.56",,Senegal,255.87,"1,618.60",0,0,0,0,"1,874.47","81,725.98",0,0,0,0,"83,090.97",0,0,0,0,0,0,0,0,0,0,0,0,"164,816.94",0,0,0,0,0,0,0,0,0,0,"164,816.94",0,0,0,0,0,0,0,0,0,0,0,647.91,0,0,0,0,2.85,0,0,647.91,0,2.85,650.76,0,0,0,0,0,0,436.34,436.34,"167,778.52"
Serbia,"4,406.69","2,129.14",1.52,0.24,1.89,0.51,"6,539.99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.21,0.15,17.47,0.32,17.83,17.21,2.76,1.07,29.18,8.95,0,0,136.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,676.15",,Serbia,"2,902.93","18,363.40",0,0,0,12.99,"21,279.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,279.32"
Seychelles,4.61,107.01,0,0,0,0.09,111.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71,0.01,2.85,0.05,2.9,2.8,0.45,0.17,4.76,1.47,0,0,22.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,133.88,,Seychelles,46.81,296.1,0,0,0,1.82,344.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.73
Sierra Leone,"7,824.05","101,579.46",0,0,0,85.64,"109,489.16","78,570.18",0,0,0,"55,078.95",0,0,0,0,0,0,0,0,0,0,"133,649.13",0,0,0,0,0,0,0,0,0,0,"133,649.13","1,606.20",30.09,669.83,13.57,706.98,659.01,96.83,60.8,"1,104.28",313.28,0,0,"5,260.88",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,349.34","1,349.34","383,397.64",,Sierra Leone,0.53,3.37,0,0,0,0.02,3.93,"300,283.79",0,0,0,0,"300,283.79",0,0,0,0,0,0,0,0,0,0,0,0,"600,567.58",0,0,0,0,0,0,0,0,0,0,"600,567.58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"52,689.13","52,689.13",0,0,277.75,277.75,"653,538.39"
Singapore,114.38,"3,760.31",0.35,0.05,0.44,0.15,"3,875.70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.36,2.56,0.06,2.95,2.49,0.27,0.43,4.08,0.88,0,0,20.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,896.20",,Singapore,796.91,"5,041.13",0,0,0,11.88,"5,849.92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,849.92"
Sint Maarten (Dutch part),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Sint Maarten (Dutch part),15.79,99.91,0,0,0,0,115.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.7
Slovakia,4.02,"2,554.24",0.29,0.05,0.45,0.31,"2,559.37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,0.01,3,0.05,3.04,2.77,0.43,0.16,5.03,1.42,0,0,22.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,582.25",,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,4.46,834.19,0,0,0,0.64,839.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.01,0.04,0,0.06,0.04,0,0.01,0.06,0,0,0,0.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,839.62,,Slovenia,10.71,67.78,0,0,0,0.42,78.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.91
